INFO:root:Using Tensorboard, logs will be saved in workspace/20210413_2/logs
INFO:root:Creating model...
INFO:root:Setting up data...
INFO:root:loading annotations into memory...
INFO:root:Found 2823 annotation files.
INFO:root:Load 2823 xml files and 7698 boxes
INFO:root:Done (t=0.17s)
INFO:root:loading annotations into memory...
INFO:root:Found 500 annotation files.
INFO:root:Load 500 xml files and 1370 boxes
INFO:root:Done (t=0.03s)
INFO:root:Training batch size: 50
INFO:root:Starting training...
INFO:root:Start warming up...
INFO:root:warmup|Iter(1/100)| lr:1.80e-02| loss_qfl:0.0429| loss_bbox:1.7374| loss_dfl:0.5219| 
INFO:root:val|Epoch40/200|Iter2241(340/500)| lr:1.40e-01| loss_qfl:0.1886| loss_bbox:0.6136| loss_dfl:0.1783| 
INFO:root:val|Epoch40/200|Iter2241(350/500)| lr:1.40e-01| loss_qfl:0.3134| loss_bbox:0.6077| loss_dfl:0.1749| 
INFO:root:val|Epoch40/200|Iter2241(360/500)| lr:1.40e-01| loss_qfl:0.3667| loss_bbox:0.5164| loss_dfl:0.1613| 
INFO:root:val|Epoch40/200|Iter2241(370/500)| lr:1.40e-01| loss_qfl:0.2935| loss_bbox:0.6676| loss_dfl:0.1734| 
INFO:root:val|Epoch40/200|Iter2241(380/500)| lr:1.40e-01| loss_qfl:0.1520| loss_bbox:0.4511| loss_dfl:0.1518| 
INFO:root:val|Epoch40/200|Iter2241(390/500)| lr:1.40e-01| loss_qfl:0.2156| loss_bbox:0.6155| loss_dfl:0.1689| 
INFO:root:val|Epoch40/200|Iter2241(400/500)| lr:1.40e-01| loss_qfl:0.4110| loss_bbox:0.4712| loss_dfl:0.1546| 
INFO:root:val|Epoch40/200|Iter2241(410/500)| lr:1.40e-01| loss_qfl:0.3914| loss_bbox:0.3890| loss_dfl:0.1345| 
INFO:root:val|Epoch40/200|Iter2241(420/500)| lr:1.40e-01| loss_qfl:0.3060| loss_bbox:0.4451| loss_dfl:0.1490| 
INFO:root:val|Epoch40/200|Iter2241(430/500)| lr:1.40e-01| loss_qfl:0.2363| loss_bbox:0.4738| loss_dfl:0.1495| 
INFO:root:val|Epoch40/200|Iter2241(440/500)| lr:1.40e-01| loss_qfl:0.3837| loss_bbox:0.4544| loss_dfl:0.1446| 
INFO:root:val|Epoch40/200|Iter2241(450/500)| lr:1.40e-01| loss_qfl:0.3521| loss_bbox:0.5239| loss_dfl:0.1609| 
INFO:root:val|Epoch40/200|Iter2241(460/500)| lr:1.40e-01| loss_qfl:0.3453| loss_bbox:0.5412| loss_dfl:0.1643| 
INFO:root:val|Epoch40/200|Iter2241(470/500)| lr:1.40e-01| loss_qfl:0.2924| loss_bbox:0.4028| loss_dfl:0.1663| 
INFO:root:val|Epoch40/200|Iter2241(480/500)| lr:1.40e-01| loss_qfl:0.3769| loss_bbox:0.4427| loss_dfl:0.1588| 
INFO:root:val|Epoch40/200|Iter2241(490/500)| lr:1.40e-01| loss_qfl:0.4603| loss_bbox:0.5652| loss_dfl:0.1967| 
INFO:root:train|Epoch41/200|Iter2241(0/56)| lr:1.40e-01| loss_qfl:0.2414| loss_bbox:0.4216| loss_dfl:0.1570| 
INFO:root:train|Epoch41/200|Iter2251(10/56)| lr:1.40e-01| loss_qfl:0.2084| loss_bbox:0.4573| loss_dfl:0.1582| 
INFO:root:train|Epoch41/200|Iter2261(20/56)| lr:1.40e-01| loss_qfl:0.2265| loss_bbox:0.4567| loss_dfl:0.1598| 
INFO:root:train|Epoch41/200|Iter2271(30/56)| lr:1.40e-01| loss_qfl:0.2161| loss_bbox:0.4451| loss_dfl:0.1615| 
INFO:root:train|Epoch41/200|Iter2281(40/56)| lr:1.40e-01| loss_qfl:0.2076| loss_bbox:0.4581| loss_dfl:0.1594| 
INFO:root:train|Epoch41/200|Iter2291(50/56)| lr:1.40e-01| loss_qfl:0.2046| loss_bbox:0.4688| loss_dfl:0.1605| 
INFO:root:train|Epoch42/200|Iter2297(0/56)| lr:1.40e-01| loss_qfl:0.2127| loss_bbox:0.4483| loss_dfl:0.1557| 
INFO:root:train|Epoch42/200|Iter2307(10/56)| lr:1.40e-01| loss_qfl:0.2011| loss_bbox:0.4403| loss_dfl:0.1594| 
INFO:root:train|Epoch42/200|Iter2317(20/56)| lr:1.40e-01| loss_qfl:0.2181| loss_bbox:0.4521| loss_dfl:0.1600| 
INFO:root:train|Epoch42/200|Iter2327(30/56)| lr:1.40e-01| loss_qfl:0.2176| loss_bbox:0.4385| loss_dfl:0.1559| 
INFO:root:train|Epoch42/200|Iter2337(40/56)| lr:1.40e-01| loss_qfl:0.2079| loss_bbox:0.4421| loss_dfl:0.1591| 
INFO:root:train|Epoch42/200|Iter2347(50/56)| lr:1.40e-01| loss_qfl:0.2178| loss_bbox:0.4686| loss_dfl:0.1637| 
INFO:root:train|Epoch43/200|Iter2353(0/56)| lr:1.40e-01| loss_qfl:0.1990| loss_bbox:0.4554| loss_dfl:0.1634| 
INFO:root:train|Epoch43/200|Iter2363(10/56)| lr:1.40e-01| loss_qfl:0.2249| loss_bbox:0.4531| loss_dfl:0.1593| 
INFO:root:train|Epoch43/200|Iter2373(20/56)| lr:1.40e-01| loss_qfl:0.2142| loss_bbox:0.4433| loss_dfl:0.1599| 
INFO:root:train|Epoch43/200|Iter2383(30/56)| lr:1.40e-01| loss_qfl:0.1959| loss_bbox:0.4236| loss_dfl:0.1573| 
INFO:root:train|Epoch43/200|Iter2393(40/56)| lr:1.40e-01| loss_qfl:0.2211| loss_bbox:0.4476| loss_dfl:0.1587| 
INFO:root:train|Epoch43/200|Iter2403(50/56)| lr:1.40e-01| loss_qfl:0.2184| loss_bbox:0.4787| loss_dfl:0.1611| 
INFO:root:train|Epoch44/200|Iter2409(0/56)| lr:1.40e-01| loss_qfl:0.1653| loss_bbox:0.3865| loss_dfl:0.1482| 
INFO:root:train|Epoch44/200|Iter2419(10/56)| lr:1.40e-01| loss_qfl:0.1907| loss_bbox:0.4427| loss_dfl:0.1592| 
INFO:root:train|Epoch44/200|Iter2429(20/56)| lr:1.40e-01| loss_qfl:0.2147| loss_bbox:0.4592| loss_dfl:0.1610| 
INFO:root:train|Epoch44/200|Iter2439(30/56)| lr:1.40e-01| loss_qfl:0.2387| loss_bbox:0.4464| loss_dfl:0.1591| 
INFO:root:train|Epoch44/200|Iter2449(40/56)| lr:1.40e-01| loss_qfl:0.2068| loss_bbox:0.4659| loss_dfl:0.1602| 
INFO:root:train|Epoch44/200|Iter2459(50/56)| lr:1.40e-01| loss_qfl:0.2086| loss_bbox:0.4491| loss_dfl:0.1606| 
INFO:root:train|Epoch45/200|Iter2465(0/56)| lr:1.40e-01| loss_qfl:0.1976| loss_bbox:0.4581| loss_dfl:0.1688| 
INFO:root:train|Epoch45/200|Iter2475(10/56)| lr:1.40e-01| loss_qfl:0.2119| loss_bbox:0.4428| loss_dfl:0.1589| 
INFO:root:train|Epoch45/200|Iter2485(20/56)| lr:1.40e-01| loss_qfl:0.2226| loss_bbox:0.4577| loss_dfl:0.1610| 
INFO:root:train|Epoch45/200|Iter2495(30/56)| lr:1.40e-01| loss_qfl:0.2162| loss_bbox:0.4610| loss_dfl:0.1592| 
INFO:root:train|Epoch45/200|Iter2505(40/56)| lr:1.40e-01| loss_qfl:0.2278| loss_bbox:0.4583| loss_dfl:0.1611| 
INFO:root:train|Epoch45/200|Iter2515(50/56)| lr:1.40e-01| loss_qfl:0.2283| loss_bbox:0.4427| loss_dfl:0.1576| 
INFO:root:train|Epoch46/200|Iter2521(0/56)| lr:1.40e-01| loss_qfl:0.1986| loss_bbox:0.4144| loss_dfl:0.1643| 
INFO:root:train|Epoch46/200|Iter2531(10/56)| lr:1.40e-01| loss_qfl:0.2064| loss_bbox:0.4333| loss_dfl:0.1566| 
INFO:root:train|Epoch46/200|Iter2541(20/56)| lr:1.40e-01| loss_qfl:0.2199| loss_bbox:0.4465| loss_dfl:0.1608| 
INFO:root:train|Epoch46/200|Iter2551(30/56)| lr:1.40e-01| loss_qfl:0.2151| loss_bbox:0.4541| loss_dfl:0.1585| 
INFO:root:train|Epoch46/200|Iter2561(40/56)| lr:1.40e-01| loss_qfl:0.2028| loss_bbox:0.4334| loss_dfl:0.1563| 
INFO:root:train|Epoch46/200|Iter2571(50/56)| lr:1.40e-01| loss_qfl:0.2119| loss_bbox:0.4594| loss_dfl:0.1598| 
INFO:root:train|Epoch47/200|Iter2577(0/56)| lr:1.40e-01| loss_qfl:0.1985| loss_bbox:0.4763| loss_dfl:0.1585| 
INFO:root:train|Epoch47/200|Iter2587(10/56)| lr:1.40e-01| loss_qfl:0.2081| loss_bbox:0.4205| loss_dfl:0.1576| 
INFO:root:train|Epoch47/200|Iter2597(20/56)| lr:1.40e-01| loss_qfl:0.2075| loss_bbox:0.4614| loss_dfl:0.1599| 
INFO:root:train|Epoch47/200|Iter2607(30/56)| lr:1.40e-01| loss_qfl:0.2168| loss_bbox:0.4315| loss_dfl:0.1565| 
INFO:root:train|Epoch47/200|Iter2617(40/56)| lr:1.40e-01| loss_qfl:0.2203| loss_bbox:0.4635| loss_dfl:0.1613| 
INFO:root:train|Epoch47/200|Iter2627(50/56)| lr:1.40e-01| loss_qfl:0.2075| loss_bbox:0.4518| loss_dfl:0.1587| 
INFO:root:train|Epoch48/200|Iter2633(0/56)| lr:1.40e-01| loss_qfl:0.2137| loss_bbox:0.3718| loss_dfl:0.1556| 
INFO:root:train|Epoch48/200|Iter2643(10/56)| lr:1.40e-01| loss_qfl:0.2156| loss_bbox:0.4514| loss_dfl:0.1584| 
INFO:root:train|Epoch48/200|Iter2653(20/56)| lr:1.40e-01| loss_qfl:0.2149| loss_bbox:0.4435| loss_dfl:0.1595| 
INFO:root:train|Epoch48/200|Iter2663(30/56)| lr:1.40e-01| loss_qfl:0.2171| loss_bbox:0.4691| loss_dfl:0.1596| 
INFO:root:train|Epoch48/200|Iter2673(40/56)| lr:1.40e-01| loss_qfl:0.1983| loss_bbox:0.4558| loss_dfl:0.1606| 
INFO:root:train|Epoch48/200|Iter2683(50/56)| lr:1.40e-01| loss_qfl:0.2086| loss_bbox:0.4436| loss_dfl:0.1568| 
INFO:root:train|Epoch49/200|Iter2689(0/56)| lr:1.40e-01| loss_qfl:0.1779| loss_bbox:0.4771| loss_dfl:0.1657| 
INFO:root:train|Epoch49/200|Iter2699(10/56)| lr:1.40e-01| loss_qfl:0.2121| loss_bbox:0.4502| loss_dfl:0.1578| 
INFO:root:train|Epoch49/200|Iter2709(20/56)| lr:1.40e-01| loss_qfl:0.2179| loss_bbox:0.4468| loss_dfl:0.1578| 
INFO:root:train|Epoch49/200|Iter2719(30/56)| lr:1.40e-01| loss_qfl:0.2212| loss_bbox:0.4493| loss_dfl:0.1589| 
INFO:root:train|Epoch49/200|Iter2729(40/56)| lr:1.40e-01| loss_qfl:0.2119| loss_bbox:0.4539| loss_dfl:0.1586| 
INFO:root:train|Epoch49/200|Iter2739(50/56)| lr:1.40e-01| loss_qfl:0.1919| loss_bbox:0.4526| loss_dfl:0.1607| 
INFO:root:train|Epoch50/200|Iter2745(0/56)| lr:1.40e-01| loss_qfl:0.1589| loss_bbox:0.4295| loss_dfl:0.1628| 
INFO:root:train|Epoch50/200|Iter2755(10/56)| lr:1.40e-01| loss_qfl:0.2001| loss_bbox:0.4488| loss_dfl:0.1564| 
INFO:root:train|Epoch50/200|Iter2765(20/56)| lr:1.40e-01| loss_qfl:0.2177| loss_bbox:0.4498| loss_dfl:0.1583| 
INFO:root:train|Epoch50/200|Iter2775(30/56)| lr:1.40e-01| loss_qfl:0.2240| loss_bbox:0.4424| loss_dfl:0.1578| 
INFO:root:train|Epoch50/200|Iter2785(40/56)| lr:1.40e-01| loss_qfl:0.2396| loss_bbox:0.4541| loss_dfl:0.1600| 
INFO:root:train|Epoch50/200|Iter2795(50/56)| lr:1.40e-01| loss_qfl:0.2153| loss_bbox:0.4532| loss_dfl:0.1601| 
INFO:root:val|Epoch50/200|Iter2801(0/500)| lr:1.40e-01| loss_qfl:0.3083| loss_bbox:0.3248| loss_dfl:0.1367| 
INFO:root:val|Epoch50/200|Iter2801(10/500)| lr:1.40e-01| loss_qfl:0.2542| loss_bbox:0.4190| loss_dfl:0.1477| 
INFO:root:val|Epoch50/200|Iter2801(20/500)| lr:1.40e-01| loss_qfl:0.2705| loss_bbox:0.4034| loss_dfl:0.1438| 
INFO:root:val|Epoch50/200|Iter2801(30/500)| lr:1.40e-01| loss_qfl:0.2515| loss_bbox:0.5665| loss_dfl:0.1655| 
INFO:root:val|Epoch50/200|Iter2801(40/500)| lr:1.40e-01| loss_qfl:0.3118| loss_bbox:0.6286| loss_dfl:0.1577| 
INFO:root:val|Epoch50/200|Iter2801(50/500)| lr:1.40e-01| loss_qfl:0.1814| loss_bbox:0.5771| loss_dfl:0.1679| 
INFO:root:val|Epoch50/200|Iter2801(60/500)| lr:1.40e-01| loss_qfl:0.1898| loss_bbox:0.5405| loss_dfl:0.1612| 
INFO:root:val|Epoch50/200|Iter2801(70/500)| lr:1.40e-01| loss_qfl:0.2056| loss_bbox:0.5428| loss_dfl:0.1561| 
INFO:root:val|Epoch50/200|Iter2801(80/500)| lr:1.40e-01| loss_qfl:0.2894| loss_bbox:0.5925| loss_dfl:0.1615| 
INFO:root:val|Epoch50/200|Iter2801(90/500)| lr:1.40e-01| loss_qfl:0.2378| loss_bbox:0.6655| loss_dfl:0.1713| 
INFO:root:val|Epoch50/200|Iter2801(100/500)| lr:1.40e-01| loss_qfl:0.2020| loss_bbox:0.5780| loss_dfl:0.1551| 
INFO:root:val|Epoch50/200|Iter2801(110/500)| lr:1.40e-01| loss_qfl:0.1853| loss_bbox:0.5675| loss_dfl:0.1688| 
INFO:root:val|Epoch50/200|Iter2801(120/500)| lr:1.40e-01| loss_qfl:0.2057| loss_bbox:0.5087| loss_dfl:0.1555| 
INFO:root:val|Epoch50/200|Iter2801(130/500)| lr:1.40e-01| loss_qfl:0.2548| loss_bbox:0.5907| loss_dfl:0.1609| 
INFO:root:val|Epoch50/200|Iter2801(140/500)| lr:1.40e-01| loss_qfl:0.2483| loss_bbox:0.6055| loss_dfl:0.1752| 
INFO:root:val|Epoch50/200|Iter2801(150/500)| lr:1.40e-01| loss_qfl:0.1991| loss_bbox:0.6306| loss_dfl:0.1651| 
INFO:root:val|Epoch50/200|Iter2801(160/500)| lr:1.40e-01| loss_qfl:0.2520| loss_bbox:0.4233| loss_dfl:0.1547| 
INFO:root:val|Epoch50/200|Iter2801(170/500)| lr:1.40e-01| loss_qfl:0.3314| loss_bbox:0.5099| loss_dfl:0.1573| 
INFO:root:val|Epoch50/200|Iter2801(180/500)| lr:1.40e-01| loss_qfl:0.2607| loss_bbox:0.5599| loss_dfl:0.1640| 
INFO:root:val|Epoch50/200|Iter2801(190/500)| lr:1.40e-01| loss_qfl:0.1822| loss_bbox:0.4623| loss_dfl:0.1592| 
INFO:root:val|Epoch50/200|Iter2801(200/500)| lr:1.40e-01| loss_qfl:0.2619| loss_bbox:0.4501| loss_dfl:0.1537| 
INFO:root:val|Epoch50/200|Iter2801(210/500)| lr:1.40e-01| loss_qfl:0.2049| loss_bbox:0.4628| loss_dfl:0.1528| 
INFO:root:val|Epoch50/200|Iter2801(220/500)| lr:1.40e-01| loss_qfl:0.2674| loss_bbox:0.4867| loss_dfl:0.1502| 
INFO:root:val|Epoch50/200|Iter2801(230/500)| lr:1.40e-01| loss_qfl:0.1866| loss_bbox:0.5560| loss_dfl:0.1593| 
INFO:root:val|Epoch50/200|Iter2801(240/500)| lr:1.40e-01| loss_qfl:0.2853| loss_bbox:0.5523| loss_dfl:0.1615| 
INFO:root:val|Epoch50/200|Iter2801(250/500)| lr:1.40e-01| loss_qfl:0.2429| loss_bbox:0.4793| loss_dfl:0.1538| 
INFO:root:val|Epoch50/200|Iter2801(260/500)| lr:1.40e-01| loss_qfl:0.2395| loss_bbox:0.4915| loss_dfl:0.1594| 
INFO:root:val|Epoch50/200|Iter2801(270/500)| lr:1.40e-01| loss_qfl:0.2309| loss_bbox:0.4898| loss_dfl:0.1715| 
INFO:root:val|Epoch50/200|Iter2801(280/500)| lr:1.40e-01| loss_qfl:0.2941| loss_bbox:0.4546| loss_dfl:0.1514| 
INFO:root:val|Epoch50/200|Iter2801(290/500)| lr:1.40e-01| loss_qfl:0.2554| loss_bbox:0.4578| loss_dfl:0.1611| 
INFO:root:val|Epoch50/200|Iter2801(300/500)| lr:1.40e-01| loss_qfl:0.2795| loss_bbox:0.4356| loss_dfl:0.1738| 
INFO:root:val|Epoch50/200|Iter2801(310/500)| lr:1.40e-01| loss_qfl:0.2285| loss_bbox:0.3777| loss_dfl:0.1501| 
INFO:root:val|Epoch50/200|Iter2801(320/500)| lr:1.40e-01| loss_qfl:0.2399| loss_bbox:0.4401| loss_dfl:0.1457| 
INFO:root:val|Epoch50/200|Iter2801(330/500)| lr:1.40e-01| loss_qfl:0.2763| loss_bbox:0.4779| loss_dfl:0.1600| 
INFO:root:val|Epoch50/200|Iter2801(340/500)| lr:1.40e-01| loss_qfl:0.2321| loss_bbox:0.5620| loss_dfl:0.1689| 
INFO:root:val|Epoch50/200|Iter2801(350/500)| lr:1.40e-01| loss_qfl:0.2355| loss_bbox:0.6396| loss_dfl:0.1846| 
INFO:root:val|Epoch50/200|Iter2801(360/500)| lr:1.40e-01| loss_qfl:0.1996| loss_bbox:0.4491| loss_dfl:0.1567| 
INFO:root:val|Epoch50/200|Iter2801(370/500)| lr:1.40e-01| loss_qfl:0.2857| loss_bbox:0.6572| loss_dfl:0.1719| 
INFO:root:val|Epoch50/200|Iter2801(380/500)| lr:1.40e-01| loss_qfl:0.1930| loss_bbox:0.4481| loss_dfl:0.1524| 
INFO:root:val|Epoch50/200|Iter2801(390/500)| lr:1.40e-01| loss_qfl:0.2744| loss_bbox:0.6109| loss_dfl:0.1756| 
INFO:root:val|Epoch50/200|Iter2801(400/500)| lr:1.40e-01| loss_qfl:0.2883| loss_bbox:0.4832| loss_dfl:0.1589| 
INFO:root:val|Epoch50/200|Iter2801(410/500)| lr:1.40e-01| loss_qfl:0.2492| loss_bbox:0.4330| loss_dfl:0.1373| 
INFO:root:val|Epoch50/200|Iter2801(420/500)| lr:1.40e-01| loss_qfl:0.2513| loss_bbox:0.4232| loss_dfl:0.1448| 
INFO:root:val|Epoch50/200|Iter2801(430/500)| lr:1.40e-01| loss_qfl:0.3092| loss_bbox:0.5463| loss_dfl:0.1537| 
INFO:root:val|Epoch50/200|Iter2801(440/500)| lr:1.40e-01| loss_qfl:0.2981| loss_bbox:0.5002| loss_dfl:0.1491| 
INFO:root:val|Epoch50/200|Iter2801(450/500)| lr:1.40e-01| loss_qfl:0.2991| loss_bbox:0.4899| loss_dfl:0.1586| 
INFO:root:val|Epoch50/200|Iter2801(460/500)| lr:1.40e-01| loss_qfl:0.3445| loss_bbox:0.6040| loss_dfl:0.1724| 
INFO:root:val|Epoch50/200|Iter2801(470/500)| lr:1.40e-01| loss_qfl:0.2054| loss_bbox:0.3843| loss_dfl:0.1647| 
INFO:root:val|Epoch50/200|Iter2801(480/500)| lr:1.40e-01| loss_qfl:0.2821| loss_bbox:0.4613| loss_dfl:0.1595| 
INFO:root:val|Epoch50/200|Iter2801(490/500)| lr:1.40e-01| loss_qfl:0.2914| loss_bbox:0.4846| loss_dfl:0.1669| 
INFO:root:train|Epoch51/200|Iter2801(0/56)| lr:1.40e-01| loss_qfl:0.2090| loss_bbox:0.4384| loss_dfl:0.1638| 
INFO:root:train|Epoch51/200|Iter2811(10/56)| lr:1.40e-01| loss_qfl:0.2056| loss_bbox:0.4525| loss_dfl:0.1590| 
INFO:root:train|Epoch51/200|Iter2821(20/56)| lr:1.40e-01| loss_qfl:0.2158| loss_bbox:0.4654| loss_dfl:0.1606| 
INFO:root:train|Epoch51/200|Iter2831(30/56)| lr:1.40e-01| loss_qfl:0.2113| loss_bbox:0.4311| loss_dfl:0.1561| 
INFO:root:train|Epoch51/200|Iter2841(40/56)| lr:1.40e-01| loss_qfl:0.2136| loss_bbox:0.4451| loss_dfl:0.1620| 
INFO:root:train|Epoch51/200|Iter2851(50/56)| lr:1.40e-01| loss_qfl:0.1968| loss_bbox:0.4316| loss_dfl:0.1575| 
INFO:root:train|Epoch52/200|Iter2857(0/56)| lr:1.40e-01| loss_qfl:0.1973| loss_bbox:0.4474| loss_dfl:0.1624| 
INFO:root:train|Epoch52/200|Iter2867(10/56)| lr:1.40e-01| loss_qfl:0.1893| loss_bbox:0.4456| loss_dfl:0.1592| 
INFO:root:train|Epoch52/200|Iter2877(20/56)| lr:1.40e-01| loss_qfl:0.1999| loss_bbox:0.4317| loss_dfl:0.1557| 
INFO:root:train|Epoch52/200|Iter2887(30/56)| lr:1.40e-01| loss_qfl:0.1995| loss_bbox:0.4328| loss_dfl:0.1589| 
INFO:root:train|Epoch52/200|Iter2897(40/56)| lr:1.40e-01| loss_qfl:0.1965| loss_bbox:0.4372| loss_dfl:0.1584| 
INFO:root:train|Epoch52/200|Iter2907(50/56)| lr:1.40e-01| loss_qfl:0.2147| loss_bbox:0.4567| loss_dfl:0.1584| 
INFO:root:train|Epoch53/200|Iter2913(0/56)| lr:1.40e-01| loss_qfl:0.1968| loss_bbox:0.4484| loss_dfl:0.1591| 
INFO:root:train|Epoch53/200|Iter2923(10/56)| lr:1.40e-01| loss_qfl:0.1947| loss_bbox:0.4594| loss_dfl:0.1593| 
INFO:root:train|Epoch53/200|Iter2933(20/56)| lr:1.40e-01| loss_qfl:0.2244| loss_bbox:0.4629| loss_dfl:0.1603| 
INFO:root:train|Epoch53/200|Iter2943(30/56)| lr:1.40e-01| loss_qfl:0.2066| loss_bbox:0.4540| loss_dfl:0.1613| 
INFO:root:train|Epoch53/200|Iter2953(40/56)| lr:1.40e-01| loss_qfl:0.1919| loss_bbox:0.4426| loss_dfl:0.1579| 
INFO:root:train|Epoch53/200|Iter2963(50/56)| lr:1.40e-01| loss_qfl:0.2054| loss_bbox:0.4365| loss_dfl:0.1573| 
INFO:root:train|Epoch54/200|Iter2969(0/56)| lr:1.40e-01| loss_qfl:0.1732| loss_bbox:0.4080| loss_dfl:0.1572| 
INFO:root:train|Epoch54/200|Iter2979(10/56)| lr:1.40e-01| loss_qfl:0.1945| loss_bbox:0.4306| loss_dfl:0.1555| 
INFO:root:train|Epoch54/200|Iter2989(20/56)| lr:1.40e-01| loss_qfl:0.1965| loss_bbox:0.4457| loss_dfl:0.1604| 
INFO:root:train|Epoch54/200|Iter2999(30/56)| lr:1.40e-01| loss_qfl:0.2118| loss_bbox:0.4273| loss_dfl:0.1563| 
INFO:root:train|Epoch54/200|Iter3009(40/56)| lr:1.40e-01| loss_qfl:0.2177| loss_bbox:0.4450| loss_dfl:0.1592| 
INFO:root:train|Epoch54/200|Iter3019(50/56)| lr:1.40e-01| loss_qfl:0.2054| loss_bbox:0.4476| loss_dfl:0.1607| 
INFO:root:train|Epoch55/200|Iter3025(0/56)| lr:1.40e-01| loss_qfl:0.2131| loss_bbox:0.4761| loss_dfl:0.1575| 
INFO:root:train|Epoch55/200|Iter3035(10/56)| lr:1.40e-01| loss_qfl:0.2195| loss_bbox:0.4655| loss_dfl:0.1599| 
INFO:root:train|Epoch55/200|Iter3045(20/56)| lr:1.40e-01| loss_qfl:0.2046| loss_bbox:0.4492| loss_dfl:0.1589| 
INFO:root:train|Epoch55/200|Iter3055(30/56)| lr:1.40e-01| loss_qfl:0.1965| loss_bbox:0.4241| loss_dfl:0.1571| 
INFO:root:train|Epoch55/200|Iter3065(40/56)| lr:1.40e-01| loss_qfl:0.1985| loss_bbox:0.4310| loss_dfl:0.1570| 
INFO:root:train|Epoch55/200|Iter3075(50/56)| lr:1.40e-01| loss_qfl:0.1950| loss_bbox:0.4168| loss_dfl:0.1570| 
INFO:root:train|Epoch56/200|Iter3081(0/56)| lr:1.40e-01| loss_qfl:0.1590| loss_bbox:0.4609| loss_dfl:0.1585| 
INFO:root:train|Epoch56/200|Iter3091(10/56)| lr:1.40e-01| loss_qfl:0.1982| loss_bbox:0.4582| loss_dfl:0.1576| 
INFO:root:train|Epoch56/200|Iter3101(20/56)| lr:1.40e-01| loss_qfl:0.2034| loss_bbox:0.4331| loss_dfl:0.1570| 
INFO:root:train|Epoch56/200|Iter3111(30/56)| lr:1.40e-01| loss_qfl:0.2070| loss_bbox:0.4359| loss_dfl:0.1558| 
INFO:root:train|Epoch56/200|Iter3121(40/56)| lr:1.40e-01| loss_qfl:0.2135| loss_bbox:0.4557| loss_dfl:0.1574| 
INFO:root:train|Epoch56/200|Iter3131(50/56)| lr:1.40e-01| loss_qfl:0.1976| loss_bbox:0.4643| loss_dfl:0.1596| 
INFO:root:train|Epoch57/200|Iter3137(0/56)| lr:1.40e-01| loss_qfl:0.2022| loss_bbox:0.4523| loss_dfl:0.1615| 
INFO:root:train|Epoch57/200|Iter3147(10/56)| lr:1.40e-01| loss_qfl:0.2229| loss_bbox:0.4492| loss_dfl:0.1591| 
INFO:root:train|Epoch57/200|Iter3157(20/56)| lr:1.40e-01| loss_qfl:0.2068| loss_bbox:0.4435| loss_dfl:0.1591| 
INFO:root:train|Epoch57/200|Iter3167(30/56)| lr:1.40e-01| loss_qfl:0.2181| loss_bbox:0.4541| loss_dfl:0.1605| 
INFO:root:train|Epoch57/200|Iter3177(40/56)| lr:1.40e-01| loss_qfl:0.2113| loss_bbox:0.4443| loss_dfl:0.1572| 
INFO:root:train|Epoch57/200|Iter3187(50/56)| lr:1.40e-01| loss_qfl:0.2155| loss_bbox:0.4329| loss_dfl:0.1568| 
INFO:root:train|Epoch58/200|Iter3193(0/56)| lr:1.40e-01| loss_qfl:0.2204| loss_bbox:0.4781| loss_dfl:0.1618| 
INFO:root:train|Epoch58/200|Iter3203(10/56)| lr:1.40e-01| loss_qfl:0.1955| loss_bbox:0.4376| loss_dfl:0.1555| 
INFO:root:train|Epoch58/200|Iter3213(20/56)| lr:1.40e-01| loss_qfl:0.1968| loss_bbox:0.4381| loss_dfl:0.1592| 
INFO:root:train|Epoch58/200|Iter3223(30/56)| lr:1.40e-01| loss_qfl:0.1946| loss_bbox:0.4226| loss_dfl:0.1564| 
INFO:root:train|Epoch58/200|Iter3233(40/56)| lr:1.40e-01| loss_qfl:0.2173| loss_bbox:0.4342| loss_dfl:0.1578| 
INFO:root:train|Epoch58/200|Iter3243(50/56)| lr:1.40e-01| loss_qfl:0.1935| loss_bbox:0.4551| loss_dfl:0.1603| 
INFO:root:train|Epoch59/200|Iter3249(0/56)| lr:1.40e-01| loss_qfl:0.2161| loss_bbox:0.4203| loss_dfl:0.1576| 
INFO:root:train|Epoch59/200|Iter3259(10/56)| lr:1.40e-01| loss_qfl:0.1947| loss_bbox:0.4408| loss_dfl:0.1581| 
INFO:root:train|Epoch59/200|Iter3269(20/56)| lr:1.40e-01| loss_qfl:0.1887| loss_bbox:0.4224| loss_dfl:0.1561| 
INFO:root:train|Epoch59/200|Iter3279(30/56)| lr:1.40e-01| loss_qfl:0.1921| loss_bbox:0.4346| loss_dfl:0.1578| 
INFO:root:train|Epoch59/200|Iter3289(40/56)| lr:1.40e-01| loss_qfl:0.1899| loss_bbox:0.4291| loss_dfl:0.1586| 
INFO:root:train|Epoch59/200|Iter3299(50/56)| lr:1.40e-01| loss_qfl:0.1945| loss_bbox:0.4334| loss_dfl:0.1582| 
INFO:root:train|Epoch60/200|Iter3305(0/56)| lr:1.40e-01| loss_qfl:0.2108| loss_bbox:0.4517| loss_dfl:0.1547| 
INFO:root:train|Epoch60/200|Iter3315(10/56)| lr:1.40e-01| loss_qfl:0.1879| loss_bbox:0.4312| loss_dfl:0.1568| 
